"gene","FS","FR","PS","PR","Tsil","Trepl","nout","npop","BSnIPRE.class","BSnIPRE.est","BSnIPRE.lbound","BSnIPRE.ubound","BSnIPRE.pneg","BSnIPRE.Rest","BSnIPRE.Rlbound","BSnIPRE.Rubound","BSnIPRE.Rclass","BSnIPRE.tau","BSnIPRE.theta","BSnIPRE.gamma","BSnIPRE.f","BSnIPRE.f.lb","BSnIPRE.f.ub","BSnIPRE.f.class"
"GB49887",10,1,15,3,387.666666667,1112.33333333,1,11,"neut",-0.342829915612006,-1.39778719153797,0.700593609672701,0.731466666666667,-2.64370855424439,-3.653971178213,-1.66978309811183,"neg",1.32882228309094,0.0120407760240514,-0.638772826358982,0.0710961280393189,0.0259050323792124,0.188288111447007,"neg"
"GB49888",7,5,43,10,383.333333333,1116.66666667,1,11,"neut",0.339690041273303,-0.503818637894175,1.21286226510814,0.217066666666667,-2.40737166214014,-3.07268278150259,-1.84242657849386,"neg",-0.298460835551754,0.0355093382478376,1.75045641678292,0.0900550625212813,0.0462689049956363,0.158432395299173,"neg"
"GB49889",0,1,0,2,44,154,1,11,"neut",-0.633349948444504,-1.86841990362108,0.662026261189182,0.8472,-0.716158717577159,-2.45099957523308,0.852153528751432,"neut",3.65596793120432,0.00458660285337403,-0.931292736827031,0.488619652728826,0.0862218130165538,2.34467658764824,"neut"
"GB49890",17,4,17,18,386.333333333,1089.66666667,1,11,"neut",-0.696260735668512,-1.53323198276203,0.110185615687977,0.954933333333333,-1.2037227746534,-1.84146070769452,-0.585795534323166,"neg",0.920211927920859,0.0156548674238202,-1.39724689925611,0.300074085960296,0.158585496931837,0.556649234861566,"neg"
"GB49891",3,0,8,5,374,1120,1,11,"neut",-1.02722486603555,-2.12549563771747,0.0256147578998949,0.972533333333333,-1.67013978176196,-2.67226360028601,-0.729540324004296,"neg",1.74241257078795,0.00671957244771576,-1.7314596452428,0.188221255167212,0.0690936189708608,0.482125558303997,"neg"
"GB49892",4,1,7,5,370.666666667,1123.33333333,1,11,"neut",-0.910577710258025,-1.9032602949354,0.129993285262945,0.962933333333333,-1.54294137934703,-2.54750094310659,-0.564444704255486,"neg",2.20269057378087,0.00611975992274043,-1.44329075975601,0.213751246179061,0.0782769648407342,0.568667930093689,"neg"
"GB49894",17,10,2,6,384.666666667,1133.33333333,1,11,"neut",-0.47047265494552,-1.41225401840817,0.453228892547471,0.8392,-0.905479434974949,-1.93854054564685,0.196148034340163,"neut",8.67787333628118,0.00327899984541911,-0.643846481139945,0.404347857139853,0.143912393765381,1.21670443355063,"neut"
"GB49895",17,5,2,2,247,740,1,11,"neut",-0.0532371556260661,-1.16557457993922,1.00296015557588,0.5408,-2.04868445032208,-3.34034160813395,-0.792581796691982,"neg",9.41390286595683,0.00439819229851923,-0.0788090884893247,0.12890177269701,0.0354243156892445,0.452672848528929,"neg"
"GB49896",38,1,30,0,593,1585,1,11,"neut",0.362319971303772,-0.721339949271397,1.43791698452236,0.2376,-4.61280411351775,-5.89014044075022,-3.43502566867043,"neg",2.56752133036097,0.0160607791435352,0.691339040450381,0.00993485161244582,0.00277409584410537,0.0322239334451284,"neg"
"GB49897",7,2,19,2,367.666666667,1015.33333333,1,11,"neut",0.0570412637009251,-1.00609645532071,1.08400057276108,0.456,-2.81258078352382,-3.91623064561476,-1.8998170196085,"neg",0.773624454878929,0.0153931290088956,0.13040356068522,0.0600492211898098,0.0199365274401834,0.149595484442442,"neg"
"GB49899",40,3,126,8,1350.33333333,2996.66666667,1,11,"neut",0.12240109954954,-0.749877366706511,0.99885429160957,0.388266666666667,-3.46586653063824,-4.12726795892635,-2.89191859193121,"neg",-0.070248571440625,0.0310658162888941,0.524203753715188,0.0312454344682117,0.0161265506567591,0.055469548643289,"neg"
"GB49900",10,0,30,1,333.333333333,827.666666667,1,11,"neut",0.0871251774387843,-1.0288973456142,1.21647417166512,0.435466666666667,-3.79694921154895,-5.08173921510329,-2.69648550494653,"neg",0.20603709483393,0.0283469405250665,0.276470481438676,0.0224216362310915,0.00619350241103309,0.0674403146159153,"neg"
"GB49901",35,3,33,2,524,1108,1,11,"neut",0.46145288091115,-0.503668790321142,1.46277155880197,0.179466666666667,-3.61411340442315,-4.68028110101111,-2.64915987928832,"neg",1.63969111088062,0.0208725975050708,0.991505894629476,0.0269244044629458,0.00924702348113882,0.0707094607212862,"neg"
"GB49902",5,0,23,3,235,647,1,11,"neut",-0.129157033029424,-1.18514540197139,0.97300073118261,0.596533333333333,-2.98994687569396,-4.10731041196583,-2.10523414513078,"neg",-0.0727782043135349,0.029854745581979,-0.490281100382536,0.0502990772058971,0.0164515806531173,0.121815710897393,"neg"
"GB49903",3,3,4,2,191,469,1,11,"neut",-0.226239501353968,-1.32785661523238,0.847737579589899,0.653866666666667,-1.44707117612271,-2.70159621279653,-0.31288685296763,"neg",3.15141688741332,0.00597557400940236,-0.362375760595802,0.235256562551171,0.0670965730164352,0.731346457426559,"neg"
"GB49904",10,0,20,7,315.333333333,704.666666667,1,11,"neut",-0.559873361133782,-1.58476927478099,0.432100288801759,0.865333333333333,-2.10716475529028,-3.00481327459976,-1.29322974710621,"neg",0.284734639401163,0.0209506079977243,-1.52603111381676,0.121580791143594,0.0495502543276203,0.27437521233281,"neg"
"GB49905",0,1,1,2,65.3333333333,168.666666667,1,11,"neut",-0.522046941960827,-1.75056106684336,0.642101428599587,0.8096,-0.922099217480151,-2.46217679380921,0.540570109767736,"neut",2.90227754785646,0.0056555810944925,-0.808642652041889,0.397710195461757,0.0852685936225768,1.71698360766915,"neut"
"GB49906",9,0,4,0,157,368,1,11,"neut",-0.100262125047238,-1.31093629912165,1.12561790517145,0.557333333333333,-3.3772879048258,-5.04400461101051,-1.82226578806194,"neg",4.81177696652238,0.00745087399003098,-0.15573396314445,0.0341389502819087,0.00645160428763555,0.161658971855748,"neg"
"GB49907",4,0,3,0,124.666666667,331.333333333,1,11,"neut",-0.276632062605502,-1.60848518736884,0.903003994752643,0.6704,-2.97082832919796,-4.82171675175026,-1.377883166547,"neg",4.15825765212942,0.00655417707011022,-0.422150841376577,0.0512844790337912,0.00805278849729568,0.252107441366946,"neg"
"GB49908",42,3,13,0,548.333333333,1401.66666667,1,11,"neut",0.469282954797318,-0.633310710588316,1.61622842058555,0.210933333333333,-4.05288209985261,-5.38433865012412,-2.92715847062076,"neg",7.38475906492828,0.007812328406521,0.814995789816925,0.0173717941639541,0.00460630099353063,0.0535489286568197,"neg"
"GB49909",15,7,5,4,648.666666667,1820.33333333,1,11,"neut",-0.507191314155892,-1.47082532651455,0.410504315584447,0.868533333333333,-1.41132519145148,-2.37248437084838,-0.473179512187334,"neg",7.26872009654603,0.0029727666502799,-0.699874300691726,0.243817058882709,0.093237127552359,0.623017534618237,"neg"
"GB49911",37,3,33,5,1086.66666667,2573.33333333,1,11,"neut",-0.346937064293128,-1.26429822352921,0.579453089691087,0.791466666666667,-2.7912741863825,-3.67056704840031,-2.07066020382119,"neg",2.22036142675252,0.0101345578001494,-0.578375321964789,0.0613422173731906,0.0254709555813865,0.126100380205246,"neg"
"GB49912",9,1,9,2,240.333333333,626.666666667,1,11,"neut",-0.194576439852124,-1.28630895070855,0.82748235629971,0.642933333333333,-2.57662534599966,-3.88896998635016,-1.42901474777376,"neg",1.8680684742281,0.0116256965143847,-0.344110858181673,0.0760299854092266,0.0204785871457545,0.239542525470058,"neg"
"GB49913",0,0,2,3,61.6666666667,166.333333333,1,11,"neut",-0.733875727159979,-1.97456229113567,0.4101787216529,0.892533333333333,-1.04121732829825,-2.50132648656181,0.367512154353827,"neut",1.19904105975195,0.00953203861072107,-1.36652964282706,0.353053110173613,0.0819625137038347,1.44412567784346,"neut"
"GB49914",9,5,15,6,435.333333333,917.666666667,1,11,"neut",-0.106858500212387,-0.96830980397667,0.782233922725448,0.588,-1.6017305363545,-2.41797634716823,-0.825683993058033,"neg",1.27308439209106,0.0107933015222169,-0.208787614719129,0.201526981442405,0.0891068500208402,0.437934549685474,"neg"
"GB49915",20,20,10,11,453.666666667,1676.33333333,1,11,"neut",0.120806643350715,-0.619964365209289,0.858904221398228,0.3832,-1.29648509845386,-2.03547612424541,-0.587278041658672,"neg",3.74396274966604,0.00740917623120892,0.203692359487174,0.273483586135775,0.130615381357893,0.555824077933363,"neg"
"GB49916",1,1,0,3,74,166,1,11,"neut",-0.822633104525865,-2.06646031001657,0.346422179546835,0.914133333333333,-0.33785415829678,-1.87347091294501,1.14392501829891,"neut",3.94984998856911,0.00404089153166031,-1.17009866327522,0.713278102616776,0.153589392421897,3.13907806340453,"neut"
"GB49917",0,0,0,3,100.333333333,280.666666667,1,11,"neut",-1.14686869218543,-2.33447668405377,0.0996471618901467,0.964,-0.614867305482892,-2.09130508414193,0.78060388394291,"neut",4.38708372621596,0.00343366180828383,-1.56319329754588,0.540697993812893,0.123524119413013,2.18278967525202,"neut"
"GB49918",15,18,15,6,394.666666667,1174.33333333,1,11,"neut",0.730179852413916,-0.0759759884682601,1.53404766592461,0.0381333333333333,-1.77621428929633,-2.56108701609365,-1.02595550252154,"neg",2.1725495381205,0.0112965583456699,1.63644130353423,0.169263183228544,0.0772206479093554,0.35847026906483,"neg"
"GB49919",18,23,20,18,722,2122,1,11,"neut",0.144035734702616,-0.473403732991231,0.796766396435526,0.344266666666667,-1.13447271420001,-1.74070441431282,-0.547544300764215,"neg",1.90984106639813,0.00882492562604693,0.272866300578375,0.321591475375717,0.175414255791388,0.578363285831924,"neg"
"GB49920",7,0,10,2,161,442,1,11,"neut",-0.161781264098339,-1.27417739243176,0.869713819006483,0.625333333333333,-2.84590981482378,-4.17150419193369,-1.69461499120842,"neg",0.849529001672993,0.0188346165165753,-0.345419993223303,0.0580810449376389,0.0154288238298367,0.183672657094099,"neg"
"GB49921",61,6,132,13,1306.33333333,3271.66666667,1,11,"neut",0.180545566052735,-0.535293258579858,0.877313876886147,0.317866666666667,-3.31005555352272,-3.87341990921243,-2.82118313717488,"neg",0.224154607514394,0.03406617819175,0.583198059881377,0.0365139026729101,0.0207959167065106,0.0595349357877926,"neg"
"GB49922",0,0,1,1,40,86,1,11,"neut",-0.485399383600499,-1.74441871679787,0.834410372175483,0.770133333333333,-1.59510589643359,-3.44466086888327,0.152772234384458,"neut",2.41919291540837,0.00729706015718414,-0.780843973106191,0.202884908387282,0.0319149873739027,1.16505119625403,"neut"
"GB49923",0,1,1,2,58.3333333333,145.666666667,1,11,"neut",-0.571223211752709,-1.74330356972815,0.667341008307006,0.810133333333333,-0.812056726205904,-2.36872810936923,0.618586062314616,"neut",2.49446715471376,0.00623602507423877,-0.904135248132952,0.443942939178493,0.0935801114902884,1.8562903919474,"neut"
"GB49924",18,0,15,2,424.333333333,961.666666667,1,11,"neut",-0.285402569647662,-1.4124561719859,0.741487263878679,0.688266666666667,-3.16171086229431,-4.41582198188855,-2.08438559154153,"neg",2.2324330920099,0.0114906393054895,-0.479932368914702,0.0423646058542978,0.0120905630496224,0.124381682157524,"neg"
"GB49925",0,3,3,4,79.6666666667,217.333333333,1,11,"neut",-0.243193100495069,-1.37633979205941,0.872377992452408,0.6648,-0.616415723488574,-1.83642337284809,0.624799906968546,"neut",1.37980775563692,0.00913037842123262,-0.4555385860733,0.539861527203611,0.159386372370265,1.86785982225085,"neut"
"GB49926",0,0,14,1,203,487,1,11,"neut",-0.215867598078864,-1.41794175196372,0.988449067152416,0.630933333333333,-2.84497608365251,-4.2026957644882,-1.66539080767884,"neg",0.198246925356457,0.0191079474772814,-0.63916887634419,0.0581352968891973,0.0149550656303007,0.189102816852472,"neg"
"GB50330",0,0,1,1,53.3333333333,138.666666667,1,11,"neut",-0.578607329110448,-1.81555907657685,0.704928315611034,0.818666666666667,-1.58474002596724,-3.35247839559405,0.0825979746292783,"neut",3.13699196518559,0.00600749269936106,-0.878052174049071,0.205001008456937,0.0349967754312785,1.08607504111028,"neut"
"GB50331",10,0,2,0,163.333333333,427.666666667,1,11,"neut",-0.205885990225521,-1.44788761430283,1.03233639282418,0.6304,-3.34550067752761,-5.06535477750324,-1.76160188128163,"neg",8.09467645629209,0.00479126040112399,-0.297897751400572,0.0352419509980093,0.00631311114605687,0.171740430378917,"neg"
"GB50332",13,1,31,1,456,1107,1,11,"neut",0.133430820866675,-0.904200627128696,1.18776885005025,0.398666666666667,-3.57576912186286,-4.73495434080897,-2.60451751380002,"neg",0.558150867274729,0.0210046314645507,0.338784447454985,0.0279938011526052,0.00878268334791452,0.07393845636658,"neg"
"GB50333",10,0,3,0,229,527,1,11,"neut",-0.318536496519971,-1.50720388113155,0.866972384057076,0.7048,-3.16633572898385,-4.71569240072843,-1.61695525030903,"neg",7.19532332796978,0.00463618430170813,-0.454993700677474,0.0421705259335262,0.00894369320158892,0.198513175834981,"neg"
"GB50334",14,18,1,3,433.333333333,1303.66666667,1,11,"neut",-0.077854849673221,-1.0994779706046,0.924768560317702,0.5528,-0.812793838645056,-1.9359448851431,0.348425540298674,"neut",15.7488829223115,0.00175839703120724,-0.111531041381852,0.443615842513045,0.144286525777749,1.41683463630024,"neut"
"GB50335",2,1,1,0,63.3333333333,200.666666667,1,11,"neut",-0.176097553096628,-1.43570804781383,1.03852467241336,0.610133333333333,-2.15105341424571,-4.01651764648432,-0.488310138452366,"neg",5.67740240502912,0.00472986773155728,-0.264485311889402,0.116360786155377,0.0180154194995128,0.613661505338491,"neg"
"GB50336",4,2,0,0,132,387,1,11,"neut",-0.379260698552635,-1.59228645769998,0.781864971312653,0.729866666666667,-1.74492284269568,-3.51603455736231,-0.145626591884866,"neg",12.9751304361697,0.00209159218066374,-0.514485493247013,0.174678344039636,0.0297167863048522,0.864479326278374,"neg"
"GB50337",15,6,2,1,634,1913,1,11,"neut",-0.513046968667964,-1.54694524895671,0.544677671476034,0.839733333333333,-1.70625661859334,-2.90342060108023,-0.590316259977945,"neg",15.578406202307,0.00158000477405548,-0.672894082746138,0.181548933109318,0.0548352251936778,0.554136778052155,"neg"
"GB50338",18,14,0,1,478.666666667,1432.33333333,1,11,"neut",-0.0940211084737029,-1.16250677520198,1.00719930292504,0.5656,-1.31622903899146,-2.49368415305131,-0.132583687394184,"neg",26.7633819708388,0.00121906237401032,-0.131869211434172,0.268137597514302,0.0825844203951951,0.87582804591453,"neg"
"GB50339",10,4,4,0,399.666666667,1217.33333333,1,11,"neut",-0.139565657519937,-1.21338023267045,0.971763199940702,0.600266666666667,-2.33706112854954,-3.6750509436389,-1.11921262052956,"neg",8.21988374552774,0.00316736704779313,-0.204566259537842,0.0966136657200003,0.0253552888449721,0.32653666506669,"neg"
"GB50340",1,3,0,0,47,157,1,11,"neut",-0.0563055431840689,-1.34496240190271,1.16816426874345,0.535733333333333,-1.2040081884101,-3.05576207283383,0.49213992941958,"neut",8.50551418705473,0.00296348826190489,-0.0838678107798358,0.299988445315258,0.0471018650425839,1.635812442681,"neut"
"GB50341",20,2,18,2,311,868,1,11,"neut",0.250721453546771,-0.854793842407521,1.31851737739445,0.319733333333333,-3.36962863271289,-4.52336288109375,-2.35320366474088,"neg",1.71322043808927,0.0183782366584834,0.499672411255058,0.0344014015907041,0.0108357979093963,0.0950803886017324,"neg"
"GB50342",19,0,19,1,488.666666667,1173.33333333,1,11,"neut",-0.192308592539668,-1.28933741510049,0.944456165815555,0.628,-3.61912292223343,-4.91866227908272,-2.55888445566627,"neg",2.01427287116562,0.0124227753104555,-0.335153320903844,0.0267857045020797,0.0072800101442173,0.0773909246708839,"neg"
"GB50343",6,5,1,0,165,519,1,11,"neut",0.114312036416355,-1.09268323043042,1.32309743707236,0.420533333333333,-1.79039205805551,-3.30521839626993,-0.299905328730084,"neg",11.3243606844866,0.00276170130186039,0.174327414128219,0.166894668495471,0.036690984899716,0.740895083617985,"neg"
"GB50344",22,13,0,3,788.666666667,2319.33333333,1,11,"neut",-0.687630545873431,-1.66970679611213,0.296060257509608,0.914666666666667,-0.935449395701774,-2.01400550134439,0.107731336185064,"neut",25.9184784672986,0.000993851350419615,-0.858535855580365,0.392411150540597,0.133449677583839,1.11372152500278,"neut"
"GB50345",28,3,6,1,1035.33333333,2711.66666667,1,11,"neut",-0.665539288911248,-1.64453733022018,0.429546333455215,0.894133333333333,-2.42819905683808,-3.65244894562122,-1.42006133559103,"neg",11.887018126865,0.00216392655401869,-0.862934347438949,0.0882027976769336,0.0259453157374174,0.241696599536732,"neg"
"GB50346",15,8,3,2,426,1254,1,11,"neut",-0.124823507201291,-1.08731833402875,0.906855373557681,0.600533333333333,-1.63895939407388,-2.76728732906618,-0.583931490191113,"neg",9.79363019033304,0.00286683080379674,-0.181349739544105,0.194183418852152,0.0628311932176014,0.557688465454752,"neg"
"GB50347",8,2,3,3,253,689,1,11,"neut",-0.59786370794476,-1.68171841869978,0.485456040895972,0.852,-1.5511152207384,-2.82387015785875,-0.350593150908841,"neg",4.81115952217846,0.00474068824875352,-0.850013837943046,0.212011239506942,0.0593751980855024,0.704270025069192,"neg"
"GB50348",8,0,2,0,345.666666667,1022.33333333,1,11,"neut",-0.716479205348978,-1.9655622917898,0.438484808546692,0.888533333333333,-2.67096286996125,-4.20005892392039,-1.24910701506639,"neg",10.0669210854409,0.00252752895724248,-0.931890430488484,0.0691836161401984,0.0149945468146536,0.28675758356658,"neg"
"GB50349",1,4,1,0,123.333333333,332.666666667,1,11,"neut",-0.046746913206479,-1.19120921180258,1.11595047642557,0.527466666666667,-1.27310613711015,-2.83599498405607,0.114985181402417,"neut",7.62112270539152,0.00290538441950231,-0.0703563334611207,0.279954795962165,0.0586597121059302,1.12183434425299,"neut"
"GB50350",7,1,6,1,184.333333333,571.666666667,1,11,"neut",-0.13040124489866,-1.23701964904148,0.959103918975188,0.581333333333333,-2.72796685436022,-4.0906510027216,-1.47902688229759,"neg",2.61026593348767,0.00953589801701044,-0.21931978941657,0.0653505695668644,0.0167279097077046,0.227858326880334,"neg"
"GB50351",4,0,0,0,88,242,1,11,"neut",-0.481621064526994,-1.70835558889006,0.74349998312096,0.76,-2.53192435829093,-4.52528880844927,-0.690067138403488,"neg",10.0418360008711,0.0030007026546168,-0.650991720396361,0.079505821947964,0.0108165048595193,0.501534391050228,"neg"
"GB50352",20,8,5,1,518.666666667,1647.33333333,1,11,"neut",0.0708281131821935,-0.882128765773492,1.09741102746498,0.442933333333333,-2.28347019601287,-3.36098804373337,-1.17837828027734,"neg",9.77152159136488,0.00340650251965716,0.107756695697438,0.101905882089155,0.0347000486426428,0.307776993935347,"neg"
"GB50353",21,4,16,9,421,1067,1,11,"neut",-0.372702328185318,-1.21062596195819,0.432142238551341,0.813066666666667,-1.80693339441716,-2.60305280723322,-1.09161159508188,"neg",1.7558282443527,0.0133393507669583,-0.649389328053204,0.16415670560482,0.0740468479510967,0.335674976759407,"neg"
"GB50354",6,2,4,1,187.666666667,562.333333333,1,11,"neut",-0.165685965458,-1.31002013834628,1.00742260229519,0.618666666666667,-2.2229963814509,-3.65324565593101,-0.965535594422318,"neg",3.85337240792828,0.00650048144215977,-0.260881345920359,0.108284013291078,0.0259242223438499,0.380776632568593,"neg"
"GB50355",7,7,2,1,200,625,1,11,"neut",0.134478122013004,-0.989354859395815,1.25955875719584,0.417066666666667,-1.51597162727913,-2.86094964468955,-0.237636709190789,"neg",7.69838281143485,0.00368315848279505,0.211373862437122,0.219594288865307,0.0572141321136501,0.788503367706751,"neg"
"GB50356",1,0,1,0,91.6666666667,253.333333333,1,11,"neut",-0.52544930555635,-1.8023894772702,0.720437756753616,0.7976,-2.28454178318446,-4.04539181005282,-0.664888503661724,"neg",5.9949172025595,0.00391656545708498,-0.736439628151862,0.101794943041655,0.0175024809623813,0.514320694691352,"neg"
"GB50357",51,0,11,0,1324.66666667,3712.33333333,1,11,"neut",-0.6351059852093,-1.72321378932528,0.447477546540547,0.882933333333333,-3.89546451159651,-5.15214932851802,-2.73190254079192,"neg",11.8753670831707,0.00295870659128535,-0.827568213677537,0.0203477894290105,0.00579110186009703,0.0650939142983276,"neg"
"GB50359",40,7,4,4,1183,3080,1,11,"neut",-0.841085669602012,-1.77514504514325,0.0423154825851873,0.967733333333333,-1.71631855314921,-2.64960458115363,-0.746308269153362,"neg",16.6797758493815,0.0017656676152724,-1.04226322090211,0.179733968394581,0.0706780096009535,0.474109690587524,"neg"
"GB50360",1,0,0,0,188,544,1,11,"neut",-0.960850626247116,-2.17540814415391,0.255808803277452,0.937066666666667,-1.88686776475295,-3.585950147044,-0.233369362331232,"neg",11.8839061816552,0.00169923393956406,-1.19373524346356,0.151545388644931,0.0277102586203086,0.791830596574052,"neg"
"GB50361",15,3,6,2,267.333333333,740.666666667,1,11,"neut",0.0295014410792232,-1.05036928448128,0.997782168500915,0.4792,-2.46919884738091,-3.72559650946886,-1.34556044192717,"neg",4.43526635788181,0.0077081040795554,0.0476342087151815,0.084675782578191,0.0240996458612207,0.26038808535743,"neg"
"GB50362",0,0,1,2,33,99,1,11,"neut",-0.589817848792468,-1.7832594351983,0.679195613083866,0.8176,-1.12643209862444,-2.85936582430623,0.396545685711354,"neut",1.67323456314576,0.00854949703245749,-1.01477431762037,0.324187714802781,0.0573048129386114,1.48669123731977,"neut"
"GB50363",12,2,22,3,247.333333333,643.666666667,1,11,"neut",0.303139669106159,-0.725807811576492,1.29328053576289,0.273866666666667,-2.99442166324146,-4.03972847580795,-2.06936943024882,"neg",0.435533387334055,0.0275093396530052,0.870553626781583,0.0500720699586692,0.0176019353404751,0.126263227682539,"neg"
"GB50364",17,2,6,3,538,1505,1,11,"neut",-0.630127895629984,-1.72114076336358,0.372214009595119,0.897066666666667,-2.10138801127357,-3.2940782152264,-1.14577065066442,"neg",5.89342709783403,0.0042865713210429,-0.870788099467026,0.122285067617511,0.0371020723923189,0.317978559198107,"neg"
"GB50365",21,1,13,2,606.666666667,1523.33333333,1,11,"neut",-0.445415481715161,-1.52460381757047,0.662871018129748,0.781333333333333,-2.87674723464427,-4.0533566684555,-1.83456651330963,"neg",3.62476419667908,0.00712214210017103,-0.673162086826499,0.0563174584724769,0.0173635465841436,0.159682609283208,"neg"
"GB50366",8,0,5,1,334.333333333,868.666666667,1,11,"neut",-0.658750873148229,-1.78901397464882,0.473925721582997,0.864266666666667,-2.57193881632664,-4.06385180377745,-1.29839700899981,"neg",4.68701200387796,0.00488689090031783,-0.931899424363214,0.0763871584584973,0.0171822051566073,0.272961274763237,"neg"
"GB50367",14,7,3,2,385.666666667,1102.33333333,1,11,"neut",-0.150702727367937,-1.20881027790134,0.905987396536985,0.609866666666667,-1.63321519690452,-2.80713836737966,-0.548001544842874,"neg",9.19888849531429,0.00316849400990271,-0.21860983100484,0.1953125,0.0603768824010423,0.57809882872864,"neg"
"GB50368",8,1,2,2,204,534,1,11,"neut",-0.580921947832972,-1.78998707652956,0.596063091945473,0.8272,-1.85769585033955,-3.30326983633507,-0.493580181435181,"neg",5.65368814946402,0.00459446091846406,-0.812334363755626,0.156031572620796,0.0367625605479521,0.61043582946881,"neg"
"GB50369",22,6,6,4,727,1937,1,11,"neut",-0.565165257305388,-1.49491175284692,0.372230744812435,0.865866666666667,-1.67589017812124,-2.62804396919862,-0.72226380591514,"neg",7.77051423122473,0.00324143107059244,-0.768000850678887,0.187142336579682,0.0722189347236553,0.48564607970089,"neg"
"GB50370",46,8,10,6,1190.33333333,3321.66666667,1,11,"neut",-0.684552256966941,-1.55273519899783,0.204807369359163,0.938133333333333,-1.9007165326245,-2.80170750518673,-1.11178208170494,"neg",9.77369875002862,0.00323068035578227,-0.896603830349487,0.14946096878176,0.0607056290021845,0.328972057377204,"neg"
"GB50371",10,0,1,1,142,386,1,11,"neut",-0.414166641751991,-1.62044932508519,0.798766316609691,0.745866666666667,-2.76824729639358,-4.44910789559544,-1.16143777871611,"neg",7.89248654752769,0.00467688527335613,-0.57675095140295,0.062770915318194,0.0116944103806655,0.313035476445329,"neg"
"GB50372",21,0,7,0,852,2184,1,11,"neut",-0.73759301794771,-1.82980976951784,0.297888343445314,0.9064,-3.13089073233194,-4.47983448725449,-1.96221001679993,"neg",8.86645390817347,0.00281270724827826,-0.965648369777793,0.0436837945112545,0.0113518416510538,0.140544811787741,"neg"
"GB50373",4,1,8,0,339,909,1,11,"neut",-0.308953335393699,-1.39084064982349,0.775164622667011,0.706133333333333,-2.73382782379406,-4.11224217001896,-1.55419789918238,"neg",2.69018832002645,0.0066669471888165,-0.500403352290633,0.064968729592086,0.0163706572004886,0.211358696429733,"neg"
"GB50374",19,0,6,2,370.333333333,910.666666667,1,11,"neut",-0.540629203188949,-1.69753779485522,0.573864860868122,0.84,-2.85191018943295,-4.22040957776215,-1.58741113489719,"neg",5.48661893199439,0.00612025749133166,-0.763187943101307,0.0577336141393527,0.0146925175743777,0.204454161854533,"neg"
"GB50375",3,2,7,2,160.333333333,523.666666667,1,11,"neut",-0.0742407963630012,-1.18989933623065,0.972545296433803,0.553866666666667,-2.1514073237476,-3.37319225058561,-0.969448699950389,"neg",1.44042534575814,0.0114901534296372,-0.141930883531724,0.116319616432526,0.0342790409891858,0.379292520814312,"neg"
"GB50376",0,0,0,1,50,151,1,11,"neut",-0.68926779572183,-2.03786033120512,0.549812330528054,0.872266666666667,-1.35107514947632,-3.22023714439242,0.449220240453123,"neut",5.02517406533627,0.00395990946385293,-0.962526718444953,0.258956290041885,0.0399234932297833,1.56709227140292,"neut"
"GB50646",18,23,18,19,452.666666667,1533.33333333,1,11,"neut",0.266426262620831,-0.426024945808967,0.97148971545804,0.222133333333333,-1.16197951417233,-1.777802044999,-0.582475785287803,"neg",1.58122750081057,0.0128811266095668,0.542496312884096,0.312865935752821,0.168996448518333,0.558501370286192,"neg"
"GB50647",3,12,2,2,224,562,1,11,"neut",0.146628441593007,-0.910752897271172,1.21480217436538,0.396,-0.520265593424995,-1.73584965678488,0.716250234298524,"neut",7.59351388916327,0.00276028406757552,0.231440346801198,0.594360236297561,0.176265316976734,2.0467661466513,"neut"
"GB50648",29,5,34,14,844,2036,1,11,"neut",-0.463996190682023,-1.29410307492544,0.294154010733236,0.8816,-1.91178079486566,-2.51788592232046,-1.31539575558441,"neg",1.19632617908754,0.0137190169223494,-0.875350266018452,0.147816219302373,0.0806298436019973,0.268361094216528,"neg"
"GB50649",0,0,0,2,50.6666666667,165.333333333,1,11,"neut",-0.866858534012084,-2.1877105464636,0.403584599646743,0.9144,-0.922838675307857,-2.68256266275092,0.741205624055753,"neut",3.81106062361168,0.00440832294639581,-1.23490207525217,0.397414081711717,0.0683857188940064,2.09847717372554,"neut"
"GB50650",42,6,56,9,1083,2766,1,11,"neut",-0.000472169353177343,-0.832985691285431,0.783045018899469,0.501333333333333,-2.79755099140443,-3.47433481707335,-2.21184392995523,"neg",1.07293121622149,0.0170349814066912,-0.000975544895682804,0.0609584433849176,0.0309819950085958,0.109498354997458,"neg"
"GB50651",8,4,12,3,214,581,1,11,"neut",0.314012713210473,-0.670552581514162,1.26961780284152,0.257333333333333,-2.25975193844844,-3.28513845365807,-1.24878218346493,"neg",1.10000558246608,0.0162592143606368,0.705682382298611,0.104376319867374,0.0374352786414052,0.286850774554266,"neg"
"GB50652",22,0,13,1,435,1200,1,11,"neut",-0.209627286434173,-1.34012119247255,0.897312444424021,0.658666666666667,-3.64977670317929,-5.07849175601064,-2.49087928598091,"neg",3.48022674103107,0.00967333282651961,-0.331900863245147,0.0260162216632051,0.00622209795014725,0.0828140863066772,"neg"
"GB50653",42,16,86,16,1222.66666667,3454.33333333,1,11,"neut",0.531351355094,-0.0723911041107093,1.1594065810899,0.0418666666666667,-2.65696177104263,-3.15835251521903,-2.22488871263463,"neg",0.423071025359713,0.0233433180461325,1.70447046395209,0.0701596819148658,0.0425061734519712,0.108079305064719,"neg"
